gid_0,bws_score,gtd_score,drr_score,sev_score,rfr_score,w_awr_def_tot_cat
CAN,0.0,0.79255,0.234933130028916,3.712309856347189,0.0,0.0
USA,5.0,2.09057,1.43354705075553,1.2544296243549573,0.228635851698,3.0
MEX,3.4400193305803906,1.4542665,2.36346880497862,1.878332036375592,1.9383038045,3.0
BTN,0.0,2.51296,3.07847973457194,1.7995210515409918,3.70544678498,3.0
CHN,0.0,0.6551629999999999,1.65670826470466,1.1820674042290178,3.04368149501,1.0
USA,1.6258073740933154,3.1492750000000003,2.1023482215547,2.935458403742225,3.08532438901,2.0
RUS,0.0,0.384333,0.449197826370089,2.793020865961625,0.278794525997,1.0
RUS,0.177327146981856,0.384333,0.438617661239714,2.8201533844982403,3.73778549401,1.0
AUS,5.0,0.0,1.27386455742007,0.9858744203223012,0.0,2.0
FRA,0.9370239094396556,1.122238,2.84393574881066,1.5532991094907758,1.00095932883,1.0
IND,5.0,5.0,4.19822222885388,3.804778181080919,3.05684533656,4.0
PER,3.5893498341967085,0.613958,1.8783076104076,3.3003774395506147,2.53859211988,3.0
SOM,1.6669543364850017,0.4065229999999999,2.52302820916953,2.526724996399985,0.182980843877,3.0
AUS,0.0,0.0,0.423920276752855,2.606853057327429,0.0,0.0
TUR,1.371755271478743,1.073919,2.82584068935892,1.9417947577458607,1.47276247291,1.0
AUS,5.0,2.027365,1.16376646480648,1.6091952382889851,2.41355476668,3.0
TUR,5.0,1.073919,3.38649814367864,2.1655590287160584,3.03985618982,3.0
BGD,0.2275007711982071,2.51296,3.98730959177017,3.181934564905846,3.87637220124,3.0
USA,5.0,1.1116985,1.47022664165102,0.5495914587620866,0.319358694885,3.0
USA,0.0,0.0,2.56136628053016,0.6000964737208625,0.953811595372,0.0
CHN,4.377945178535629,1.691975,3.6576224045711,1.9688877498624493,2.80004057986,4.0
CHL,0.0,0.0,1.47673536923347,0.333525527894403,4.01947795029,0.0
USA,2.27053843495891,1.301487,2.07263937265408,0.731401921741401,1.61405268002,1.0
RUS,0.0931672157043697,1.073919,3.37650166610521,1.5391236857231998,1.55948721179,1.0
AUS,0.0,0.3902679999999999,1.32950852269275,2.844285346893738,3.76040215779,0.0
CHN,5.0,0.887328,1.79629970448474,0.3389356513390554,0.163242652192,4.0
TKM,5.0,1.39275,2.59053971328761,1.4316377530773434,0.0,4.0
USA,1.2482862615613577,1.301487,1.84995081967435,1.0080222967222778,0.462503165094,1.0
SYR,0.3720151817784912,1.073919,3.60944483282866,0.9179255972546004,2.14739258399,1.0
ETH,0.0,0.4065229999999999,2.42850641841073,1.8160569302029288,1.86403177336,2.0
IND,4.288540894381674,5.0,4.48202052755002,3.791842806613332,3.03583213934,4.0
ZAF,3.921818052202845,1.096741,2.4102022333771,2.207274335437624,3.05018296666,4.0
TKM,5.0,1.39275,2.39357155884567,2.0802505399293887,1.63066080996,4.0
LBY,2.9331007007349648,1.5034,2.40797204061052,1.3100774891487572,1.95094194079,2.0
IRN,0.0,1.39275,2.71152992743874,1.9454246316626025,0.0,1.0
TUR,3.84390497950062,1.073919,3.06108780915585,1.887417461503106,0.688161677998,2.0
AUS,0.0,1.224041,1.88822384157523,1.0056787233229043,0.542809733819,0.0
CAN,0.0,0.79255,0.179134434181574,2.126930908366021,3.64483484964,0.0
USA,5.0,2.737975,1.41954410111112,1.173031913739944,0.0833067296418,3.0
USA,1.5261630059587752,0.252047,2.59339811336305,1.554368077495234,0.718890728539,0.0
RUS,0.0,0.384333,0.443057755823385,2.873998559989344,1.40572027502,1.0
AUS,5.0,0.0,1.35108980062076,0.6020967231368677,0.0,2.0
CHN,3.250034661939447,2.137915,3.26667628531212,2.225493352655199,0.572442307887,3.0
LBY,2.9331007007349648,1.5034,2.40797204061052,1.3100774891487572,1.95094194079,2.0
USA,1.1257976291738507,0.252047,2.69027947274144,1.518162494648101,3.18341472025,0.0
TUR,0.0,1.073919,3.32364435409073,1.2068392171529785,2.21070383128,1.0
IND,5.0,5.0,4.34757205011973,2.7424085599392187,3.24728484708,4.0
TUR,0.0,1.073919,2.70695637844423,0.8227177520329687,1.32949536869,1.0
AZE,2.0000690425351912,1.073919,3.10404775915367,1.3089316566604057,3.10000489464,3.0
USA,5.0,3.2979475000000003,2.30694516130954,2.459826918988824,0.680308400736,4.0
BWA,5.0,1.057329,2.25833331431796,1.7171641527331978,0.517994766059,4.0
TUR,0.0,1.073919,2.8609557710336,1.1670944112353063,0.720601750377,1.0
IND,4.092664746714826,5.0,3.6698691510763,3.1423325848951853,3.01829461645,4.0
USA,1.750645363711942,1.1400945,1.71851748560083,1.9387494096513864,2.09715816926,1.0
CHN,5.0,1.0748445,2.53903576691375,3.7561627120253576,0.582678184457,4.0
CHL,0.0,0.0,1.43048277151662,0.1739018948636996,0.76465922086,0.0
PSE,5.0,2.203955,3.62394011741416,2.389106803108871,3.31727497712,4.0
ARG,5.0,0.119847,1.44385563317807,0.1741563217026756,0.0,3.0
ARM,3.660529308926342,1.073919,3.03632336935386,1.86598959642597,2.65670864791,3.0
BWA,5.0,0.99297565,1.50311503870618,5.0,2.30383657698,4.0
ARM,3.7577992014125856,1.073919,2.65910259330099,1.7145984104127274,2.53139268923,2.0
IRN,4.455418963550788,1.39275,2.64863719542253,1.665129063814351,0.068258780681,3.0
ETH,0.0,0.4065229999999999,2.78530248110679,0.8000139124160444,2.5654934659,2.0
BOL,0.0,0.6709609999999999,1.78211972367647,1.735857316105633,1.16267568308,1.0
CAN,0.0,0.79255,0.248107092059989,1.929151017393293,3.4590855808,0.0
USA,0.2158736266745932,1.301487,1.63758888172462,1.2464782949958195,2.85226958345,0.0
AUS,5.0,1.192551,2.15770395658972,0.5624692970798234,1.87132761942,3.0
PER,3.336487631181126,0.596076,1.98009558542504,3.058384078261297,1.01603562106,3.0
TUR,3.188322807047256,1.073919,2.85908056060319,1.084055828495046,1.59129966212,2.0
AUS,1.5501768889219631,1.1037075,2.04386918868479,2.564511407614703,1.90596748991,1.0
CAN,1.3330048924825073,0.252047,1.58283355279261,1.1781283944359595,1.42245004555,0.0
IRN,5.0,1.6043500000000002,2.73007936095074,2.31793567561807,0.0168213365261,4.0
AUS,5.0,1.099015,1.7632637595919,0.495077025285911,0.604259795845,3.0
KAZ,0.0,1.194388,2.5846237770597,1.3362098228134531,1.1805116421,1.0
BOL,0.0,0.9416316,2.06900144943004,1.520252118176907,1.39810175501,2.0
AUS,0.0,0.0,1.25590685680474,1.8635175399600925,0.462498623099,0.0
ZAF,3.8499996588498377,1.03082595,2.95148476848038,2.2251813878813578,1.57997463916,3.0
IRN,4.949911253010559,1.39275,2.50547576173761,1.824667881704515,2.34894277854,4.0
CAN,0.0,0.79255,0.649237363888946,1.0547646607984509,0.0,0.0
TUR,4.774106065122206,1.073919,2.97826269641474,1.0671797019350215,3.0157748605,3.0
USA,4.379776874291954,3.2979475000000003,1.26735667742818,1.0619396721582433,1.58203258764,3.0
MEX,1.9384022892365025,1.1108185,2.07160178824438,1.9942890493407976,1.02665002104,2.0
ZAF,5.0,0.8329880000000001,2.85432661018156,0.7049995279298811,2.73146046186,4.0
USA,5.0,0.9574936,1.46875529576896,2.1506625441444576,2.01661210677,3.0
TUR,0.0,1.073919,2.7208626184419,1.29773974184369,1.20507614883,1.0
LBY,5.0,1.050004,1.73242883324263,0.6463217950872778,1.37924962323,3.0
USA,5.0,2.07572,2.66665773157213,2.3085632578186286,0.0018840719927,3.0
PAK,4.167645266589828,5.0,3.80327962026209,1.874134155699401,3.4079705395,4.0
CAN,0.0,0.79255,0.214371688728526,1.882942969493188,1.72944624415,0.0
MEX,5.0,1.4542665,2.74703782254158,2.3689631980773287,4.01728198598,4.0
IND,5.0,2.821555,4.50176822967001,3.0437841755415835,3.26881129902,4.0
LBY,1.264703484104574,1.5034,2.15819852495189,0.9186290505670816,2.07230554831,1.0
USA,5.0,1.319643,2.16411270003084,0.5339664502862079,0.244702940772,3.0
FRA,2.731617599752122,1.153746,3.20690132810369,1.847955543730992,0.364675219965,1.0
DZA,2.40072940774329,1.5034,2.56920829367612,0.2720955356571573,2.29439876576,2.0
USA,2.1079575440192464,3.2979475000000003,2.35512665984556,0.7399725196268957,0.0912216155163,1.0
ZAF,0.0,1.03082595,2.6232016358745,1.578764193094727,2.24662636698,2.0
AUS,0.0,0.0,1.30439786579947,1.5362078223245477,2.65811574304,0.0
MEX,0.0,1.430522,3.13837040875568,1.8254254755169552,0.0744075906356,1.0
BOL,0.0,0.9416316,1.54702876106763,0.9048693338605068,0.630732017157,1.0
MEX,4.460003981089049,1.1108185,2.2274316752482,2.5214678448018737,3.53737163372,4.0
USA,0.0,1.61734,2.31767308871051,0.5029742713519358,0.193051655955,0.0
USA,5.0,1.1116985,1.48526410200704,0.3383934968979724,0.0,3.0
SOM,0.0,0.4065229999999999,1.96849838107877,1.564197017977579,4.27765479234,2.0
CHN,5.0,1.057555,3.41184990980566,1.4714377635846168,1.72426457747,4.0
USA,3.4758399054194133,1.1400945,1.67775208249532,1.367452906736529,0.60321631851,2.0
SOM,0.0,0.4065229999999999,2.17261786558297,1.0700020174989635,4.05123663834,2.0
IRN,0.0,1.39275,2.75300813443923,1.0083596439282458,4.04283713738,1.0
IND,3.123491844383117,2.51296,3.28001525659068,1.905891440163031,4.15073753294,4.0
CHL,0.0,0.596076,1.77574953847059,2.1369063158858603,2.8734689972,1.0
CHN,5.0,1.087158,2.75769961177722,2.195286739030406,3.19732037218,4.0
ARG,0.0,0.0,1.84178276510805,1.2373269456297846,4.08537557607,0.0
TUR,0.0,1.073919,3.32364435409073,1.2068392171529785,2.21070383128,1.0
BOL,5.0,0.596076,1.76067573811067,3.294462783777809,2.32963903694,4.0
MEX,1.7404179715871853,1.2165925,2.56428775322761,2.00799684815188,1.16972471199,2.0
IND,5.0,2.51296,3.87193211918531,3.7804164522773935,4.00379851162,4.0
AUS,5.0,0.0,1.37531131987944,0.8970102380514426,0.0,2.0
PAK,3.13532619203254,1.829075,4.09344235947904,1.5271316282544762,3.7526631385,4.0
PAK,0.9705617500438024,1.829075,4.13147601677812,1.072391892827725,3.71572734389,3.0
IRN,5.0,1.2499975,2.25518731587087,2.548482344296344,4.04432969168,4.0
NPL,1.9694020103811187,2.51296,2.7751608505848,3.060522234972015,3.97515353577,4.0
PER,0.0,0.0,2.17382532463248,0.5395142081742409,1.23257740093,1.0
USA,0.0,0.252047,2.82399021387786,0.952208217038386,0.401607067004,0.0
LBY,5.0,1.76374,2.02940481449908,0.7918140811456316,4.03641366654,4.0
MEX,3.809776606477874,1.319643,2.22852438723252,1.929063364238726,2.97637529171,3.0
RUS,0.2643740253159342,1.073919,2.93078349842129,1.8423886986390767,2.12446217603,2.0
AUS,0.0,0.0,1.25590685680474,1.8635175399600925,0.462498623099,0.0
BOL,0.0,0.856269,1.63330199131933,2.495905980329081,1.56583160162,1.0
ZAF,5.0,0.99297565,2.13987245786706,3.296259012758365,0.551801891544,4.0
MNG,5.0,1.02402175,1.76335030787767,0.3404393328180998,3.94315888128,4.0
CHN,2.173164446735225,1.691975,3.69328002030927,0.6462743862315723,2.72021091121,3.0
ZWE,0.7715301131725774,1.096741,2.71274335136169,2.2991388647643487,1.00007542504,2.0
PER,0.0,0.613958,2.01976584244818,2.426354687964609,3.31947909556,1.0
CHN,0.0,1.0748445,2.81551457201933,1.1450038684451065,1.04550442706,1.0
TUR,4.842747704334359,1.073919,3.2286905038014,1.1506603641029765,2.63365006708,3.0
MEX,1.3029093243998693,1.2165925,2.66563509352235,1.826638854630364,2.8278950844,2.0
SOM,1.6777458434565065,0.4065229999999999,2.69785017429753,2.4916220894347774,3.05710148824,3.0
CAN,1.7460585400561328,0.79255,0.251698251899517,2.8936866483325887,0.0,0.0
MEX,4.936056221650512,1.4542665,2.69092957125291,1.7181330644480468,4.00718257628,4.0
USA,1.7351806326230907,1.301487,1.79258358825485,1.313243531790861,0.176366630506,1.0
CAN,0.0,0.252047,1.35342908272668,0.665774457538366,0.907343502969,0.0
MEX,5.0,2.09057,2.51536305193474,2.374359574220067,3.1814333554,4.0
USA,2.7611022836360384,1.1400945,1.97896800255676,1.3557413721231628,1.20549145384,1.0
USA,1.9649224370128409,1.301487,2.0243333379514,2.158301337206142,1.07494036798,1.0
BGD,0.3750773484780123,2.51296,3.28996401789377,2.36648149671742,4.11836410997,3.0
IND,5.0,2.51296,3.86642635354462,2.321637213101225,3.02269441019,4.0
CAN,4.859794487856694,0.252047,2.0510494215713,0.5679193040868975,0.409079591445,2.0
ARG,0.0,0.0,1.73323863777454,0.7146899346679028,4.04897823727,0.0
IRN,5.0,0.9425307,2.73379880345027,0.338509127337856,0.571695181099,4.0
GEO,0.0,1.073919,2.6733167894275,1.1994503375903125,3.12082283163,1.0
USA,4.1053847258537,1.1400945,1.84835628940826,2.23293713365087,1.49709846001,2.0
SOM,5.0,0.4065229999999999,2.11858048021334,2.6900903046951683,4.00255281343,4.0
USA,1.9538921078469056,1.301487,1.69284251103431,0.555655448496688,0.421275183919,1.0
KAZ,0.8577932094569093,1.3693955,2.51464275654164,2.033988314911963,2.49003895405,1.0
USA,2.671208037573646,3.1492750000000003,2.11083573489004,1.0123378302590753,2.44196451753,2.0
CHN,0.0,0.765594,1.66001126100031,2.2325236386825744,1.94739859614,1.0
USA,5.0,1.0644485,1.34624143211701,0.904774135610928,2.72071595251,3.0
CAN,0.0,0.79255,0.272498349511991,2.65037658037548,0.0,0.0
TUR,4.861058558825882,1.073919,2.91039712186918,1.9762101343938163,1.84982161968,3.0
ERI,0.0,0.4065229999999999,2.4679623403724,0.3539997168041793,3.92082885555,2.0
CAN,0.0,0.79255,0.175353605341875,1.90135328399504,0.0,0.0
CHN,5.0,1.087158,2.89763260049479,1.9924177446625784,0.269544403599,4.0
USA,3.795430686457698,1.301487,1.57999050837573,1.325776846810156,3.14189689748,2.0
IND,5.0,5.0,3.98970743177989,4.001900004626653,1.29691701091,4.0
TUR,4.082764714960799,1.073919,3.00267835498943,1.8556832110039647,0.814937326765,3.0
USA,5.0,1.806605,1.48631230661503,2.7705923731466973,0.0262444629056,3.0
AUS,1.9402338043678635,1.224041,1.89345234455663,1.7017286242454464,1.66737619839,1.0
USA,5.0,1.0644485,1.30871699071452,1.4153717083893906,4.00115290309,3.0
DZA,3.197220515316361,1.5034,2.19419338859174,1.1014009437992591,2.58984552143,2.0
MEX,5.0,1.319643,2.70657030519108,0.5110584417174668,4.0241347005,4.0
IND,0.0,2.51296,3.89024545377047,2.3650425329930327,4.08700996615,3.0
CAN,0.0,0.79255,0.637623026866159,0.8405371721444239,0.0,0.0
RUS,0.0,0.384333,0.473288981428719,2.101865293700649,1.25926808347,1.0
CHE,0.81313346312809,1.236648,2.1442281814427,0.5094559525001036,1.24656767196,0.0
CAN,0.0,0.79255,0.205108488987157,1.5596477057988438,0.0,0.0
RUS,0.0,0.6512439999999999,1.33076125804135,1.0544665728284135,1.85338823573,1.0
TUR,0.0,1.073919,3.18362836791005,1.0933354360304772,1.47916526197,1.0
SOM,1.6669543364850017,0.4065229999999999,2.52302820916953,2.526724996399985,0.182980843877,3.0
SYR,0.0,0.653654,3.73438650695395,1.0851610771880271,2.16466507063,1.0
EGY,5.0,1.699495,3.49449057416943,1.262489279042444,1.87095698202,4.0
AUS,0.0,0.1317439999999999,1.16406494663362,2.399306547580884,3.39296042759,0.0
RUS,1.7358159435941451,0.6512439999999999,1.79602362291579,0.8345938730395923,2.50837890608,2.0
MEX,1.3029093243998693,1.430522,2.66563509352235,1.826638854630364,2.8278950844,2.0
TUR,4.157743180981895,1.073919,2.95074756683778,1.3455986232369124,0.711900857558,3.0
DEU,1.336608833670699,1.236648,2.29639903119511,0.4119394505857383,0.476050932148,0.0
PER,0.0,0.613958,1.37997113842092,1.545247336029116,1.72000663747,1.0
AUS,5.0,0.0,1.36975786058566,1.826250080583944,0.0560722723048,2.0
CHN,3.9977319943255134,1.691975,3.47027661846331,2.4979196138537856,3.01201066583,4.0
MEX,5.0,1.806605,2.25096685248312,1.3029581634465377,0.599813458119,4.0
IRN,5.0,1.39275,3.36597605185787,2.018394355482982,1.06942436928,4.0
IND,5.0,2.51296,3.94265204236059,3.229795026905007,2.72432560628,4.0
TUR,0.0,1.073919,3.35455183284795,1.2292513006546233,4.03534008274,1.0
RUS,1.116672863804213,0.6512439999999999,1.78203702831175,0.964560195915106,3.87880061811,2.0
CHN,4.266439751180052,2.67158,3.47372521796899,1.3666693531709888,4.0770409177,4.0
MEX,3.1908502033400232,1.2165925,3.06583243774938,1.811523622453422,1.04776471703,2.0
AUS,4.067912543593119,1.1037075,2.10891525885573,1.798016610718154,2.36882868956,2.0
SOM,3.324885866030165,0.4065229999999999,2.21811779940897,2.836358773043323,2.02654517149,4.0
TUR,0.0,1.073919,2.7208626184419,1.29773974184369,1.20507614883,1.0
SOM,5.0,0.4065229999999999,1.99563134929524,3.214533255839314,4.00046057625,4.0
FRA,2.1290883341369664,1.122238,2.54622831372664,0.7168216659309103,0.689692440794,1.0
ETH,0.0,0.4065229999999999,2.31851466433805,1.0900680548271633,4.02819987942,2.0
USA,1.664255711227533,1.1116985,1.98163343278016,1.7248238420777144,2.38554305666,1.0
MEX,4.353049930030603,1.4542665,2.20191424000063,2.05564377980988,4.04561052315,3.0
MEX,5.0,1.2165925,2.65417130726623,1.3867945495735925,0.709658335368,3.0
USA,5.0,0.9574936,1.41954410111112,1.173031913739944,0.0833067296418,3.0
AUS,0.0,1.221775,1.97489636196547,1.9210878673684773,0.141724520348,0.0
ETH,5.0,0.4065229999999999,2.20337791831596,1.980694908491251,2.93976018239,4.0
USA,5.0,1.319643,2.21114957552972,1.2082170653079858,0.0,3.0
DZA,5.0,1.5034,2.65545171957541,0.1300470381021766,3.72590588573,4.0
USA,3.197951895936595,1.1116985,1.75253695993137,1.0115783510161975,0.29461787565,2.0
VNM,1.696158820161212,2.033145,2.16758535578381,2.3271420860514445,3.79558809157,3.0
ARM,3.660529308926342,1.073919,3.03632336935386,1.86598959642597,2.65670864791,3.0
IRQ,0.3832191927540531,1.89648,3.11091654561132,2.071830371629553,1.33347333435,2.0
BEL,0.587936950148668,1.153746,2.75873028037011,0.7087380209531675,1.47716077924,1.0
IND,5.0,5.0,4.15348180460296,2.5404289542804688,2.5034182948,4.0
DZA,5.0,1.5034,2.88300420427835,0.1279483471357884,0.0,4.0
IRQ,5.0,0.653654,2.37592213662297,0.8892052161704098,4.0151163219,4.0
SOM,0.0,0.4065229999999999,2.45242781444322,0.7527213854945379,0.589338142625,2.0
CAN,0.0,0.79255,0.239775127423454,3.2366887984206336,0.0,0.0
USA,5.0,1.221162,1.984890684146,2.915418203443948,0.981906978052,3.0
BOL,0.0,0.9416316,2.04796572259108,1.6680434716318149,3.86415392964,2.0
DEU,2.8469362278959705,1.153746,2.83531385594905,0.9577742823101268,1.15427145932,1.0
IRN,2.712202919061056,1.492789,3.55762945984518,1.633761051705274,4.02419723201,3.0
USA,5.0,1.0644485,1.93728626033823,0.972444815209605,0.286386611019,3.0
USA,3.4758399054194133,1.0644485,1.67775208249532,1.367452906736529,0.60321631851,2.0
TUR,3.408432241681877,1.073919,2.48494015750694,1.3850810299661664,3.9534352491,2.0
BOL,5.0,0.9416316,1.77660284978563,1.83223110500734,4.19947501199,4.0
ARG,0.0,0.0,1.80079865304627,2.031706387438449,2.5306934689,0.0
MEX,0.0,1.61734,3.43914768813538,1.963392028169232,1.81966048917,1.0
CAN,1.428785958444234,0.252047,1.39670876135021,1.0149013482660063,4.0060255781,0.0
SOM,0.0,0.4065229999999999,2.30642758275858,0.8535455188594205,0.0,2.0
AUS,3.407715760002679,1.221775,1.95834583867017,1.286136104848162,0.692340614688,1.0
AUS,0.0,0.0,1.3442412501283,1.1858384805821964,2.49623510703,0.0
CHN,2.41403575200241,1.087158,2.84456346409752,1.423928662119263,2.31120790549,2.0
DZA,2.2301831885542485,1.5034,2.24922025132516,0.5588780189748687,1.82097535135,2.0
CHN,1.0740365194047146,1.087158,2.93610673400811,1.6730648024837926,4.09793490651,2.0
TUR,5.0,1.073919,3.10079240983851,1.3088570950841023,0.633266020545,4.0
IND,4.841057285773613,1.829075,4.45356508508674,2.188854331626377,2.82515021277,4.0
LBY,5.0,1.050004,2.16511684929248,0.3468719198917186,0.651797285312,3.0
CHN,0.5148490769723997,1.057555,3.43706232680755,1.4727255210230157,1.33276067768,2.0
CHN,1.897457847832689,1.53683,3.4924116051918,1.2619193118738452,1.09931508332,2.0
MEX,2.3059793877716803,1.430522,2.48775649941904,1.944832187959668,3.0123271644,2.0
CAN,0.0,1.3659885,0.267623431128189,0.4980266601843953,0.887041524626,0.0
AUS,5.0,0.0,1.41088485658164,1.362114348281808,0.0,2.0
MEX,5.0,2.293205,2.77859510576926,2.077388699413079,0.325265490179,4.0
AUS,0.0,0.0,0.423920276752855,2.606853057327429,0.0,0.0
SOM,2.334777182222509,0.4065229999999999,2.42169731722002,1.7181258980050256,3.36396125856,3.0
ERI,5.0,0.4065229999999999,1.99061589251771,0.6467475681655765,4.09052692403,4.0
PER,4.063226682965633,0.596076,1.56988697880089,2.550576272024811,1.69916500093,3.0
USA,1.864178824849195,1.0644485,1.30499438305726,0.8610470052944692,4.02554506607,1.0
GEO,0.2643740253159342,1.073919,2.93078349842129,1.8423886986390767,2.12446217603,2.0
AUS,1.9402338043678635,1.221775,1.89345234455663,1.7017286242454464,1.66737619839,1.0
TUR,0.0,1.073919,3.18362836791005,1.0933354360304772,1.47916526197,1.0
TUR,0.0,1.073919,3.27051998814614,1.1077600031538233,2.20906143472,1.0
USA,0.0,0.79255,0.590886946102212,1.3839510029092057,0.0,0.0
MEX,4.811680411893048,1.1108185,2.40697424316512,3.240809714355395,4.03156015366,4.0
USA,0.6701146863701557,1.148945,1.50031228232988,1.0564668070905745,1.05306677616,0.0
PER,0.0,0.613958,1.37997113842092,1.545247336029116,1.72000663747,1.0
AUS,5.0,0.3902679999999999,0.430897376284116,2.7241466732049417,1.02844981348,2.0
TUR,4.532613194475576,1.073919,2.93586929353655,1.5506264455962304,0.416379673015,3.0
SYR,5.0,1.073919,3.63295002023132,1.98842531256384,1.34514836743,4.0
